date,giadieuchinh,close,thaydoi,volumn,gtkhoplenh,klthoathuan,gtthoathuan,giathamchieu,open,max,min,adj
2020-01-17,9.52,10.7,-0.40 (-3.60 %),1500,16050000,0,0,11.1,10.7,10.7,10.7,9.52
2020-01-20,9.52,10.7,0.00 (0.00 %),0,0,0,0,10.7,10.7,10.7,10.7,9.52
2020-01-21,9.52,10.7,0.00 (0.00 %),0,0,0,0,10.7,10.7,10.7,10.7,9.52
2020-01-22,9.79,11,0.30 (2.80 %),500,5500000,0,0,10.7,11,11,11,9.79
2020-01-30,10.15,11.4,0.40 (3.64 %),500,5700000,0,0,11,11.4,11.4,11.4,10.15
2020-01-31,8.92,10.1,-1.30 (-11.40 %),1300,13030000,0,0,11.4,10,10.1,10,8.99
2020-02-03,8.54,9.6,-0.40 (-4.00 %),1800,17280000,0,0,10,9.6,9.6,9.6,8.54
2020-02-04,9.6,9.6,0.00 (0.00 %),0,0,0,0,9.6,9.6,9.6,9.6,8.54
2020-02-05,9.39,10.7,1.10 (11.46 %),800,8440000,0,0,9.6,10.3,10.7,10.3,9.52
2020-02-06,10.6,10.6,0.00 (0.00 %),0,0,0,0,10.6,10.6,10.6,10.6,9.44
2020-02-07,9.52,10.7,0.10 (0.94 %),800,8560000,0,0,10.6,10.7,10.7,10.7,9.52
2020-02-10,9.61,10.8,0.10 (0.93 %),500,5400000,0,0,10.7,10.8,10.8,10.8,9.61
2020-02-11,10.8,10.8,0.00 (0.00 %),0,0,0,0,10.8,10.8,10.8,10.8,9.61
2020-02-12,9.7,10.9,0.10 (0.93 %),1300,14170000,0,0,10.8,10.9,10.9,10.9,9.7
2020-02-13,9.7,10.9,0.00 (0.00 %),106,1156000,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-14,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-17,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-18,9.7,10.9,0.00 (0.00 %),100,1090000,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-19,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-20,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-21,10.9,10.9,0.00 (0.00 %),6,75000,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-24,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-25,10.9,10.9,0.00 (0.00 %),0,0,0,0,10.9,10.9,10.9,10.9,9.7
2020-02-26,9.08,10.2,-0.70 (-6.42 %),100,1020000,0,0,10.9,10.2,10.2,10.2,9.08
2020-02-27,10.2,10.2,0.00 (0.00 %),0,0,0,0,10.2,10.2,10.2,10.2,9.08
2020-02-28,10.2,10.2,0.00 (0.00 %),0,0,0,0,10.2,10.2,10.2,10.2,9.08
2020-03-02,10.2,10.2,0.00 (0.00 %),0,0,0,0,10.2,10.2,10.2,10.2,9.08
2020-03-03,9.33,10.6,0.40 (3.92 %),1800,18870000,0,0,10.2,10.4,10.6,10.4,9.44
2020-03-04,9.29,10.4,-0.10 (-0.95 %),300,3130000,0,0,10.5,10.5,10.5,10.4,9.26
2020-03-05,8.61,9.6,-0.80 (-7.69 %),1700,16440000,0,0,10.4,10.2,10.2,9.6,8.54
2020-03-06,9.7,9.7,0.00 (0.00 %),0,0,0,0,9.7,9.7,9.7,9.7,8.63
2020-03-09,7.74,8.7,-1.00 (-10.31 %),3000,26100000,0,0,9.7,8.7,8.7,8.7,7.74
2020-03-10,7.2,10,1.30 (14.94 %),4000,32370000,0,0,8.7,8,10,8,8.9
2020-03-12,8.06,9,0.90 (11.11 %),1600,14480000,0,0,8.1,9.3,9.3,9,8.01
2020-03-13,9.1,9.1,0.00 (0.00 %),0,0,0,0,9.1,9.1,9.1,9.1,8.1
2020-03-16,7.74,8.7,-0.40 (-4.40 %),1900,16530000,0,0,9.1,8.7,8.7,8.7,7.74
2020-03-17,6.77,9.4,0.70 (8.05 %),3000,22810000,0,0,8.7,7.5,9.4,7.5,8.37
2020-03-18,7.74,8.7,1.10 (14.47 %),400,3480000,0,0,7.6,8.7,8.7,8.7,7.74
2020-03-19,8.14,8.8,0.10 (1.15 %),2300,21040000,0,0,8.7,9.8,9.8,8.8,7.83
2020-03-20,7.92,8.9,-0.20 (-2.20 %),1100,9790000,0,0,9.1,8.9,8.9,8.9,7.92
2020-03-23,8.01,9,0.10 (1.12 %),500,4500000,0,0,8.9,9,9,9,8.01
2020-03-24,7.65,8.6,-0.40 (-4.44 %),2600,22360000,0,0,9,8.6,8.6,8.6,7.65
2020-03-25,8.6,8.6,0.00 (0.00 %),0,0,0,0,8.6,8.6,8.6,8.6,7.65
2020-03-26,8.6,8.6,0.00 (0.00 %),0,0,0,0,8.6,8.6,8.6,8.6,7.65
2020-03-27,6.68,7.5,-1.10 (-12.79 %),2500,18750000,0,0,8.6,7.5,7.5,7.5,6.68
2020-03-30,6.32,7.1,-0.40 (-5.33 %),1700,12070000,0,0,7.5,7.1,7.1,7.1,6.32
2020-03-31,7.1,7.1,0.00 (0.00 %),0,0,0,0,7.1,7.1,7.1,7.1,6.32
2020-04-01,7.21,8.1,1.00 (14.08 %),100,810000,0,0,7.1,8.1,8.1,8.1,7.21
2020-04-03,6.95,9.3,1.20 (14.81 %),1600,12500000,0,0,8.1,7.6,9.3,7.6,8.28
2020-04-06,7.8,7.8,0.00 (0.00 %),0,0,0,0,7.8,7.8,7.8,7.8,6.94
2020-04-07,7.92,8.9,1.10 (14.10 %),100,890000,0,0,7.8,8.9,8.9,8.9,7.92
2020-04-08,9.08,10.2,1.30 (14.61 %),400,4080000,0,0,8.9,10.2,10.2,10.2,9.08
2020-04-09,10.33,11.6,1.40 (13.73 %),1000,11600000,0,0,10.2,11.6,11.6,11.6,10.33
2020-04-10,11.6,11.6,0.00 (0.00 %),0,0,0,0,11.6,11.6,11.6,11.6,10.33
2020-04-13,11.6,11.6,0.00 (0.00 %),0,0,0,0,11.6,11.6,11.6,11.6,10.33
2020-04-14,11.6,11.6,0.00 (0.00 %),0,0,0,0,11.6,11.6,11.6,11.6,10.33
2020-04-15,11.84,13.3,1.70 (14.66 %),111100,1477620000,0,0,11.6,13.3,13.3,13.2,11.84
2020-04-16,12.24,13.8,0.50 (3.76 %),1700,23380000,0,0,13.3,14.8,14.8,12,12.28
2020-04-17,11.57,13.3,-0.50 (-3.62 %),50100,651190000,0,0,13.8,13,13.3,12.9,11.84
2020-04-20,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,11.57
2020-04-21,13.13,12.5,-0.50 (-3.85 %),3300,48690000,0,0,13,14.9,14.9,12.5,11.13
2020-04-22,12.89,15.1,0.30 (2.03 %),5200,75290000,0,0,14.8,13,15.5,13,13.44
2020-04-23,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,12.91
2020-04-24,11.57,13,-1.50 (-10.34 %),200,2600000,0,0,14.5,13,13,13,11.57
2020-04-27,13.17,14.8,1.80 (13.85 %),300,4440000,0,0,13,14.8,14.8,14.8,13.17
2020-04-28,14.8,14.8,0.00 (0.00 %),0,0,0,0,14.8,14.8,14.8,14.8,13.17
2020-04-29,13.44,15.1,0.30 (2.03 %),1000,15100000,0,0,14.8,15.1,15.1,15.1,13.44
2020-05-04,14.59,12.9,-2.20 (-14.57 %),5300,86860000,0,0,15.1,17.2,17.2,12.9,11.48
2020-05-05,15,16.1,-0.30 (-1.83 %),1704,28717600,0,0,16.4,16.9,16.9,16.1,14.33
2020-05-06,16.9,16.9,0.00 (0.00 %),0,0,0,0,16.9,16.9,16.9,16.9,15.04
2020-05-07,12.82,14.4,-2.50 (-14.79 %),2100,30240000,0,0,16.9,14.4,14.4,14.4,12.82
2020-05-08,11.57,13,-1.40 (-9.72 %),2800,36400000,0,0,14.4,13,13,13,11.57
2020-05-11,11.57,13,0.00 (0.00 %),4300,55900000,0,0,13,13,13,13,11.57
2020-05-12,12.25,13.8,0.80 (6.15 %),3600,49530000,0,0,13,12.3,13.8,12.3,12.28
2020-05-13,13.8,13.8,0.00 (0.00 %),0,0,0,0,13.8,13.8,13.8,13.8,12.28
2020-05-14,13.8,13.8,0.00 (0.00 %),0,0,0,0,13.8,13.8,13.8,13.8,12.28
2020-05-15,13.89,15.6,1.80 (13.04 %),1000,15600000,0,0,13.8,15.6,15.6,15.6,13.89
2020-05-18,13.52,13.5,-2.10 (-13.46 %),2500,37970000,0,0,15.6,17.7,17.7,13.4,12.02
2020-05-19,11.85,13.1,-2.10 (-13.82 %),5200,69220000,0,0,15.2,13.3,13.5,13.1,11.66
2020-05-20,11.25,12.5,-0.80 (-6.02 %),1400,17700000,0,0,13.3,13,13,12.5,11.13
2020-05-21,12.28,13.8,1.20 (9.52 %),1000,13800000,0,0,12.6,13.8,13.8,13.8,12.28
2020-05-22,13.8,13.8,0.00 (0.00 %),0,0,0,0,13.8,13.8,13.8,13.8,12.28
2020-05-25,13.8,13.8,0.00 (0.00 %),0,0,0,0,13.8,13.8,13.8,13.8,12.28
2020-05-26,11.57,13,-0.80 (-5.80 %),3300,42900000,0,0,13.8,13,13,13,11.57
2020-05-27,11.48,13,0.00 (0.00 %),3700,47700000,0,0,13,12.8,13,12.8,11.57
2020-05-28,12.9,12.9,0.00 (0.00 %),0,0,0,0,12.9,12.9,12.9,12.9,11.48
2020-05-29,11.93,13.4,0.50 (3.88 %),1000,13400000,0,0,12.9,13.4,13.4,13.4,11.93
2020-06-01,13.4,13.4,0.00 (0.00 %),0,0,0,0,13.4,13.4,13.4,13.4,11.93
2020-06-02,11.13,12.5,-0.90 (-6.72 %),500,6250000,0,0,13.4,12.5,12.5,12.5,11.13
2020-06-03,12.5,12.5,0.00 (0.00 %),0,0,0,0,12.5,12.5,12.5,12.5,11.13
2020-06-04,12.5,12.5,0.00 (0.00 %),6,69600,0,0,12.5,12.5,12.5,12.5,11.13
2020-06-05,11.84,13.3,0.80 (6.40 %),1000,13300000,0,0,12.5,13.3,13.3,13.3,11.84
2020-06-08,11.15,12.1,-1.20 (-9.02 %),2900,36330000,0,0,13.3,13.5,13.5,12.1,10.77
2020-06-09,11.84,13.3,0.80 (6.40 %),800,10640000,0,0,12.5,13.3,13.3,13.3,11.84
2020-06-10,11.48,12.9,-0.40 (-3.01 %),400,5160000,0,0,13.3,12.9,12.9,12.9,11.48
2020-06-11,11.66,13.1,0.20 (1.55 %),1000,13100000,0,0,12.9,13.1,13.1,13.1,11.66
2020-06-12,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,11.66
2020-06-15,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,11.66
2020-06-16,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,11.66
2020-06-17,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,11.66
2020-06-18,10.95,12.5,-0.60 (-4.58 %),1000,12300000,0,0,13.1,12.1,12.5,12.1,11.13
2020-06-19,10.89,12.2,-0.10 (-0.81 %),800,9790000,0,0,12.3,12.3,12.3,12.2,10.86
2020-06-22,11.13,12.5,0.30 (2.46 %),5600,70000000,0,0,12.2,12.5,12.5,12.5,11.13
2020-06-23,11.14,12.6,0.10 (0.80 %),12000,150200000,0,0,12.5,12.5,12.6,12.5,11.22
2020-06-24,12.5,12.5,0.00 (0.00 %),0,0,0,0,12.5,12.5,12.5,12.5,11.13
2020-06-25,11.27,12.4,-0.10 (-0.80 %),1500,19000000,0,0,12.5,12.8,12.8,12.4,11.04
2020-06-26,12.03,13.4,0.70 (5.51 %),11500,155450000,0,0,12.7,14.3,14.3,13.4,11.93
2020-06-29,13.5,13.5,0.00 (0.00 %),0,0,0,0,13.5,13.5,13.5,13.5,12.02
2020-06-30,12.73,14.3,0.80 (5.93 %),500,7150000,0,0,13.5,14.3,14.3,14.3,12.73
2020-07-01,12.37,13.9,-0.40 (-2.80 %),500,6950000,0,0,14.3,13.9,13.9,13.9,12.37
2020-07-02,12.33,13.9,0.00 (0.00 %),1000,13850000,0,0,13.9,13.8,13.9,13.8,12.37
2020-07-03,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,12.37
2020-07-06,11.13,12.5,-1.40 (-10.07 %),500,6250000,0,0,13.9,12.5,12.5,12.5,11.13
2020-07-07,11.66,13.1,0.60 (4.80 %),1000,13100000,0,0,12.5,13.1,13.1,13.1,11.66
2020-07-08,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,11.66
2020-07-09,11.39,12.7,-0.40 (-3.05 %),5900,75510000,0,0,13.1,12.8,12.9,12.7,11.3
2020-07-10,11.94,13.8,1.00 (7.81 %),5500,73800000,0,0,12.8,12.7,13.8,12.7,12.28
2020-07-13,11.54,13,-0.40 (-2.99 %),4500,58350000,0,0,13.4,12.9,13,12.8,11.57
2020-07-14,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,11.57
2020-07-15,11.98,13.1,0.10 (0.77 %),2500,33650000,0,0,13,13.7,13.7,13.1,11.66
2020-07-16,11.13,12.5,-1.00 (-7.41 %),200,2500000,0,0,13.5,12.5,12.5,12.5,11.13
2020-07-17,12.28,13,1.20 (10.17 %),4600,59900000,0,0,11.8,12.3,13.4,12.2,12.26
2020-07-20,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-07-21,11.79,12.5,-0.50 (-3.85 %),5800,72500000,0,0,13,12.5,12.5,12.5,11.79
2020-07-22,12.54,13.3,0.80 (6.40 %),1402,18642200,0,0,12.5,13.3,13.3,13.3,12.54
2020-07-23,11.69,12.4,-0.90 (-6.77 %),500,6200000,0,0,13.3,12.4,12.4,12.4,11.69
2020-07-24,11.69,12.4,0.00 (0.00 %),10500,130200000,0,0,12.4,12.4,12.4,12.4,11.69
2020-07-27,12.4,12.4,0.00 (0.00 %),0,0,0,0,12.4,12.4,12.4,12.4,11.69
2020-07-28,11.7,12.7,0.30 (2.42 %),3700,45900000,0,0,12.4,11,12.7,11,11.97
2020-07-29,10.37,11,-1.40 (-11.29 %),500,5500000,0,0,12.4,11,11,11,10.37
2020-07-30,11.6,12.3,1.30 (11.82 %),2100,25830000,0,0,11,12.3,12.3,12.3,11.6
2020-07-31,10.56,11.2,-1.10 (-8.94 %),1000,11200000,0,0,12.3,11.2,11.2,11.2,10.56
2020-08-03,11.5,12.2,1.00 (8.93 %),1000,12200000,0,0,11.2,12.2,12.2,12.2,11.5
2020-08-04,12.54,13.3,1.10 (9.02 %),1000,13300000,0,0,12.2,13.3,13.3,13.3,12.54
2020-08-05,11.03,11.7,-1.60 (-12.03 %),1010,11829000,0,0,13.3,11.7,11.7,11.7,11.03
2020-08-06,12.07,12.8,1.10 (9.40 %),1000,12800000,0,0,11.7,12.8,12.8,12.8,12.07
2020-08-07,11.22,11.9,-0.90 (-7.03 %),1000,11900000,0,0,12.8,11.9,11.9,11.9,11.22
2020-08-10,11.31,12,0.10 (0.84 %),2810,33727000,0,0,11.9,12,12,12,11.31
2020-08-11,11.31,12,0.00 (0.00 %),600,7200000,0,0,12,12,12,12,11.31
2020-08-12,12.07,12.8,0.80 (6.67 %),1000,12800000,0,0,12,12.8,12.8,12.8,12.07
2020-08-13,11.59,12.5,-0.30 (-2.34 %),1500,18430000,0,0,12.8,12,12.5,11.9,11.79
2020-08-14,12.35,13.2,0.90 (7.32 %),4228,55304000,0,0,12.3,12.9,13.2,12.9,12.45
2020-08-17,13.1,13.1,0.00 (0.00 %),50,610000,0,0,13.1,13.1,13.1,13.1,12.35
2020-08-18,13.12,14.2,1.10 (8.40 %),1600,22270000,0,0,13.1,14,14.2,13.5,13.39
2020-08-19,13.16,13,-0.90 (-6.47 %),1200,16750000,0,0,13.9,14.2,14.2,13,12.26
2020-08-20,12.69,14.1,0.10 (0.71 %),2000,26920000,0,0,14,14.2,14.2,13.1,13.29
2020-08-21,11.97,12.7,-0.80 (-5.93 %),150,1879000,0,0,13.5,12.7,12.7,12.7,11.97
2020-08-24,11.07,12,-0.70 (-5.51 %),1411,16578000,0,0,12.7,11.1,12,11.1,11.31
2020-08-25,12.02,12.9,1.20 (10.26 %),5010,63877000,0,0,11.7,13.3,13.3,12.5,12.16
2020-08-26,12.34,12.5,-0.30 (-2.34 %),2011,26312000,0,0,12.8,13.4,13.4,12.5,11.79
2020-08-27,13.1,13.1,0.00 (0.00 %),7,87500,0,0,13.1,13.1,13.1,13.1,12.35
2020-08-28,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-08-31,12.45,13.2,0.10 (0.76 %),100,1320000,0,0,13.1,13.2,13.2,13.2,12.45
2020-09-01,12.07,12.8,-0.40 (-3.03 %),1600,20480000,0,0,13.2,12.8,12.8,12.8,12.07
2020-09-03,12.07,12.8,0.00 (0.00 %),2700,34560000,0,0,12.8,12.8,12.8,12.8,12.07
2020-09-04,12.24,13.1,0.30 (2.34 %),1400,18180000,0,0,12.8,12.7,13.1,12.7,12.35
2020-09-07,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-09-08,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-09-09,11.97,12.7,-0.30 (-2.31 %),100,1270000,0,0,13,12.7,12.7,12.7,11.97
2020-09-10,12.45,12.8,0.10 (0.79 %),200,2640000,0,0,12.7,13.6,13.6,12.8,12.07
2020-09-11,12.45,13.2,0.00 (0.00 %),100,1320000,0,0,13.2,13.2,13.2,13.2,12.45
2020-09-14,12.4,13.3,0.10 (0.76 %),1100,14470000,0,0,13.2,11.7,13.3,11.7,12.54
2020-09-15,12.79,13.9,0.70 (5.30 %),2800,37990000,0,0,13.2,12.9,14,12.9,13.11
2020-09-16,12.85,13.8,0.20 (1.47 %),600,8180000,0,0,13.6,13.6,13.8,13.6,13.01
2020-09-17,13.6,13.6,0.00 (0.00 %),0,0,0,0,13.6,13.6,13.6,13.6,12.82
2020-09-18,12.93,13.6,0.00 (0.00 %),1109,15212400,0,0,13.6,14.9,14.9,13.6,12.82
2020-09-21,13.7,13.7,0.00 (0.00 %),0,0,0,0,13.7,13.7,13.7,13.7,12.92
2020-09-22,12.49,13,-0.70 (-5.11 %),4000,52980000,0,0,13.7,13.9,13.9,13,12.26
2020-09-23,12.43,13.4,0.20 (1.52 %),2200,29000000,0,0,13.2,13,13.4,13,12.63
2020-09-24,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2020-09-25,11.6,12.3,-0.90 (-6.82 %),200,2460000,0,0,13.2,12.3,12.3,12.3,11.6
2020-09-28,12.45,13.2,0.90 (7.32 %),100,1320000,0,0,12.3,13.2,13.2,13.2,12.45
2020-09-29,11.69,12.4,-0.80 (-6.06 %),126,1585800,0,0,13.2,12.4,12.4,12.4,11.69
2020-09-30,11.96,12.8,0.40 (3.23 %),2100,26630000,0,0,12.4,12.5,12.8,12.5,12.07
2020-10-01,12.07,12.8,0.10 (0.79 %),500,6400000,0,0,12.7,12.8,12.8,12.8,12.07
2020-10-02,12.25,13.4,0.60 (4.69 %),5111,66423000,0,0,12.8,12.9,13.4,12.7,12.63
2020-10-05,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-06,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-07,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-08,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-09,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-12,13,13,0.00 (0.00 %),11,143000,0,0,13,13,13,13,12.26
2020-10-13,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-14,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-15,13,13,0.00 (0.00 %),0,0,0,0,13,13,13,13,12.26
2020-10-16,12.35,13.1,0.10 (0.77 %),7000,91700000,0,0,13,13.1,13.1,13.1,12.35
2020-10-19,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-20,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-21,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-22,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-23,12.35,13.1,0.00 (0.00 %),100,1310000,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-26,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-27,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-28,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-29,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-10-30,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-11-02,12.45,13.2,0.10 (0.76 %),7900,104300000,0,0,13.1,13.1,13.3,13.1,12.45
2020-11-03,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2020-11-04,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2020-11-05,13.2,13.2,0.00 (0.00 %),0,0,0,0,13.2,13.2,13.2,13.2,12.45
2020-11-06,13.11,13.9,0.70 (5.30 %),2000,27800000,0,0,13.2,13.9,13.9,13.9,13.11
2020-11-09,14.9,15.8,1.90 (13.67 %),1000,15800000,0,0,13.9,15.8,15.8,15.8,14.9
2020-11-10,15.8,15.8,0.00 (0.00 %),0,0,0,0,15.8,15.8,15.8,15.8,14.9
2020-11-11,13.8,14.9,-0.90 (-5.70 %),500,7320000,0,0,15.8,13.6,14.9,13.6,14.05
2020-11-12,14.6,14.6,0.00 (0.00 %),0,0,0,0,14.6,14.6,14.6,14.6,13.77
2020-11-13,14.6,14.6,0.00 (0.00 %),0,0,0,0,14.6,14.6,14.6,14.6,13.77
2020-11-16,14.6,14.6,0.00 (0.00 %),0,0,0,0,14.6,14.6,14.6,14.6,13.77
2020-11-17,13.58,14.4,-0.20 (-1.37 %),101,1456700,0,0,14.6,14.4,14.4,14.4,13.58
2020-11-18,13.39,14.2,-0.20 (-1.39 %),200,2840000,0,0,14.4,14.2,14.2,14.2,13.39
2020-11-19,12.26,13,-1.20 (-8.45 %),200,2600000,0,0,14.2,13,13,13,12.26
2020-11-24,12.35,13.1,0.00 (0.00 %),100,1310000,0,0,13.1,13.1,13.1,13.1,12.35
2020-11-25,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2020-11-26,12.54,13.3,0.20 (1.53 %),200,2660000,0,0,13.1,13.3,13.3,13.3,12.54
2020-11-27,13.2,14,0.70 (5.26 %),100,1400000,0,0,13.3,14,14,14,13.2
2020-11-30,14,14,0.00 (0.00 %),0,0,0,0,14,14,14,14,13.2
2020-12-01,12.45,13.2,-0.80 (-5.71 %),1000,13200000,0,0,14,13.2,13.2,13.2,12.45
2020-12-02,12.87,13.8,0.60 (4.55 %),400,5460000,0,0,13.2,13.5,13.8,13.5,13.01
2020-12-03,12.98,13.9,0.20 (1.46 %),2900,39910000,0,0,13.7,13.7,13.9,13.7,13.11
2020-12-04,13.48,14.3,0.50 (3.62 %),100,1430000,0,0,13.8,14.3,14.3,14.3,13.48
2020-12-07,13.86,14.7,0.40 (2.80 %),100,1470000,0,0,14.3,14.7,14.7,14.7,13.86
2020-12-08,14.7,14.7,0.00 (0.00 %),0,0,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-09,14.7,14.7,0.00 (0.00 %),0,0,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-10,13.86,14.7,0.00 (0.00 %),10000,147000000,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-11,14.7,14.7,0.00 (0.00 %),0,0,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-14,14.7,14.7,0.00 (0.00 %),0,0,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-15,14.7,14.7,0.00 (0.00 %),0,0,0,0,14.7,14.7,14.7,14.7,13.86
2020-12-17,13.48,14.3,-0.40 (-2.72 %),100,1430000,0,0,14.7,14.3,14.3,14.3,13.48
2020-12-18,13.14,13.9,-0.40 (-2.80 %),2800,39030000,0,0,14.3,14.1,14.1,13.9,13.11
2020-12-21,13.11,13.9,0.00 (0.00 %),500,6950000,0,0,13.9,13.9,13.9,13.9,13.11
2020-12-22,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,13.11
2020-12-23,13.9,13.9,0.00 (0.00 %),1,14500,0,0,13.9,13.9,13.9,13.9,13.11
2020-12-24,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,13.11
2020-12-25,13.9,13.9,0.00 (0.00 %),0,0,0,0,13.9,13.9,13.9,13.9,13.11
2020-12-28,13.67,14.5,0.60 (4.32 %),300,4350000,0,0,13.9,14.5,14.5,14.5,13.67
2020-12-29,14.5,14.5,0.00 (0.00 %),0,0,0,0,14.5,14.5,14.5,14.5,13.67
2020-12-31,13.29,14.1,0.00 (0.00 %),100,1410000,0,0,14.1,14.1,14.1,14.1,13.29
2021-01-04,13.29,14.1,0.00 (0.00 %),1300,18330000,0,0,14.1,14.1,14.1,14.1,13.29
2021-01-05,14.1,14.1,0.00 (0.00 %),0,0,0,0,14.1,14.1,14.1,14.1,13.29
2021-01-06,12.93,13.7,-0.40 (-2.84 %),1100,15080000,0,0,14.1,13.8,13.8,13.7,12.92
2021-01-07,12.96,13.5,-0.20 (-1.46 %),1700,23360000,0,0,13.7,14.1,14.1,13.5,12.73
2021-01-08,12.92,13.6,-0.10 (-0.73 %),5600,76710000,0,0,13.7,13.7,13.7,13.6,12.82
2021-01-11,12.35,13.6,-0.10 (-0.73 %),1200,15720000,0,0,13.7,13,13.6,13,12.82
2021-01-12,13.1,13.1,0.00 (0.00 %),0,0,0,0,13.1,13.1,13.1,13.1,12.35
2021-01-13,12.96,13.8,0.70 (5.34 %),200,2750000,0,0,13.1,13.7,13.8,13.7,13.01
2021-01-14,13.01,13.8,0.00 (0.00 %),500,6900000,0,0,13.8,13.8,13.8,13.8,13.01
2021-01-15,13.01,13.8,0.00 (0.00 %),500,6900000,0,0,13.8,13.8,13.8,13.8,13.01
2021-01-18,13.2,14,0.20 (1.45 %),200,2800000,0,0,13.8,14,14,14,13.2
2021-01-19,13.15,14.5,0.50 (3.57 %),1200,16730000,0,0,14,13.7,14.5,13.7,13.67
2021-01-20,12.93,13.6,-0.30 (-2.16 %),1100,15080000,0,0,13.9,13.7,13.8,13.6,12.82
2021-01-21,13.77,14.6,0.90 (6.57 %),200,2920000,0,0,13.7,14.6,14.6,14.6,13.77
2021-01-22,13.01,13.8,-0.80 (-5.48 %),3200,44160000,0,0,14.6,13.8,13.8,13.8,13.01
2021-01-25,13.06,13.9,0.10 (0.72 %),200,2770000,0,0,13.8,13.8,13.9,13.8,13.11
2021-01-26,13.9,13.9,0.00 (0.00 %),1,11900,0,0,13.9,13.9,13.9,13.9,13.11
2021-01-27,12.66,13.9,0.00 (0.00 %),2600,34920000,0,0,13.9,13.7,13.9,13.1,13.11
